date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-04-18 00:00:00,30.3,,,,,,8.7,,1009.6,
2018-04-19 00:00:00,30.3,26,36.7,,,,7,,1009,
2018-04-20 00:00:00,30.7,22.5,37.2,,,,8.7,,1008.5,
2018-04-21 00:00:00,30.9,,,,,,9.1,,1008,
2018-04-22 00:00:00,30.9,26,38,,,,6.1,,1008.3,
2018-04-23 00:00:00,31.6,24,38.6,,,,6.9,,,
2018-04-24 00:00:00,31.2,23.8,39.2,,,,8,,1006.9,
2018-04-25 00:00:00,31.3,24.2,37.6,,,,7.5,,1007.2,
2018-04-26 00:00:00,31.8,27,38,,,,9.7,,1008.1,
2018-04-27 00:00:00,31.2,27,37.5,,,,8.6,,1009.5,
2018-04-28 00:00:00,29.4,,,,,,7.3,,1010.1,
2018-04-29 00:00:00,30.1,,,,,,7.8,,,
2018-04-30 00:00:00,30.3,25.5,36,,,,8.1,,1008.6,
2018-05-01 00:00:00,29.5,27,35,,,,8.8,,1009,
2018-05-02 00:00:00,28.6,25,34,,,,8.8,,1009.9,
2018-05-03 00:00:00,29.5,,,,,,6.8,,,
2018-05-04 00:00:00,28.9,24,36,22.1,,,5.9,,1010.2,
2018-05-05 00:00:00,30.2,26,35,,,,6.4,,1010.4,
2018-05-06 00:00:00,31.2,,,,,,10.5,,,
2018-05-07 00:00:00,32.1,,,,,,8.9,,1008.6,
2018-05-08 00:00:00,32.1,28,37,,,,12.4,,1007.7,
2018-05-09 00:00:00,31.9,28,38,,,,10.9,,1008.2,
2018-05-10 00:00:00,31,,,,,,8.5,,,
2018-05-11 00:00:00,29.1,,,,,,10.9,,1008.8,
2018-05-12 00:00:00,27.5,,,,,,8.3,,1009.2,
2018-05-13 00:00:00,29.6,23.5,36.5,,,,5.8,,1009.3,
2018-05-14 00:00:00,29.8,,,,,,7,,1009.2,
2018-05-15 00:00:00,29.4,21.3,37.2,7.1,,,6.1,,,
2018-05-16 00:00:00,30.5,25.5,37,,,,7.9,,1007,
2018-05-17 00:00:00,31,23.2,36.5,,,,8.8,,1007.1,
2018-05-18 00:00:00,29.7,,,,,,7.8,,1006.8,
2018-05-19 00:00:00,30.8,27,35,,,,7.9,,1006.7,
2018-05-20 00:00:00,31.6,23.6,37.2,,,,8.8,,1006.7,
2018-05-21 00:00:00,31.8,,,,,,7.4,,1006.8,
2018-05-22 00:00:00,30.5,,35,,,,8.5,,1008.1,
2018-05-23 00:00:00,31.4,,,,,,8.5,,1007.4,
2018-05-24 00:00:00,30.4,,,,,,7.6,,1007.5,
2018-05-25 00:00:00,28.8,,,,,,6.7,,,
2018-05-26 00:00:00,28.3,26,32,,,,9.8,,1007.6,
2018-05-27 00:00:00,26.2,22.5,29,,,,7.9,,1007.3,
2018-05-28 00:00:00,25.1,21.5,26.2,99.1,,,7.1,,,
2018-05-29 00:00:00,25.2,20.5,29,,,,13.2,,1005.9,
2018-05-30 00:00:00,27.2,,,,,,9.2,,1006.9,
2018-05-31 00:00:00,26.8,,,,,,5.4,,1008.9,
2018-06-01 00:00:00,27.9,,,,,,6.6,,1008.9,
2018-06-02 00:00:00,27.6,21,32,,,,7.9,,1008.5,
2018-06-03 00:00:00,27.4,,,,,,6.4,,,
2018-06-04 00:00:00,28.6,25,32,,,,6.8,,1005.8,
2018-06-05 00:00:00,28.6,22,33.2,2,,,8.7,,1006.6,
2018-06-06 00:00:00,27.4,,,,,,7.2,,1007.4,
2018-06-07 00:00:00,28,,,,,,8.8,,1006.3,
2018-06-08 00:00:00,26.8,,,,,,10.4,,,
2018-06-09 00:00:00,,,,,,,,,,
2018-06-10 00:00:00,26,24,30,,,,11.3,,1004.1,
2018-06-11 00:00:00,26.7,24,30.5,,,,11.2,,1004.3,
2018-06-12 00:00:00,27.3,25,30,,,,13.9,,1004.9,
2018-06-13 00:00:00,28.6,,,,,,14.4,,,
2018-06-14 00:00:00,26.6,,,,,,10.5,,1004.8,
2018-06-15 00:00:00,25.4,24,27,,,,8.1,,1004.9,
2018-06-16 00:00:00,27.3,21,30.5,2,,,9.9,,1004.7,
2018-06-17 00:00:00,27.8,25.5,30,,,,12.2,,1003.4,
2018-06-18 00:00:00,26.9,25,30,,,,7.1,,1002.7,
2018-06-19 00:00:00,26.6,,,,,,6,,1003.9,
2018-06-20 00:00:00,27.7,25,32,,,,7.2,,1005.5,
2018-06-21 00:00:00,26.9,22.5,30.5,,,,7.5,,1007.7,
2018-06-22 00:00:00,26.7,,,,,,7.7,,1008.3,
2018-06-23 00:00:00,26.8,25,32,,,,6.9,,1007.8,
2018-06-24 00:00:00,27.2,21,31.6,33,,,7,,1007.1,
2018-06-25 00:00:00,26.8,22.2,31,34,,,7.2,,1006,
2018-06-26 00:00:00,25.9,24.5,28,,,,8.5,,1006,
2018-06-27 00:00:00,26.1,20.5,28.6,4.1,,,8.1,,1007.5,
2018-06-28 00:00:00,27.4,,,,,,5.6,,1008.5,
2018-06-29 00:00:00,27.6,24,31,,,,6.3,,1007.8,
2018-06-30 00:00:00,28.9,24.5,33,,,,6.8,,1006.8,
2018-07-01 00:00:00,26.9,22.2,33,,,,7.7,,1007.5,
2018-07-02 00:00:00,27.3,20.5,33,,,,7.1,,1007.2,
2018-07-03 00:00:00,27.3,25,32,,,,8.6,,1007.1,
2018-07-04 00:00:00,28,25,33,,,,7.9,,1006,
2018-07-05 00:00:00,25.8,20.5,27.3,23.9,,,6.5,,1004.7,
2018-07-06 00:00:00,26.5,21.5,29,,,,6.7,,1003.8,
2018-07-07 00:00:00,26.3,21.4,29,7.9,,,6.9,,1004.9,
2018-07-08 00:00:00,26.7,24.5,30,,,,7.4,,1005.1,
2018-07-09 00:00:00,26.2,24,29,,,,5.5,,1005.6,
2018-07-10 00:00:00,25.4,24,28.5,,,,7.4,,1006.1,
2018-07-11 00:00:00,26.4,,,,,,9.5,,1005.3,
2018-07-12 00:00:00,25,,,,,,6.8,,1004,
2018-07-13 00:00:00,26.6,24.5,32,,,,7.3,,1003.2,
2018-07-14 00:00:00,26,,,,,,8.1,,1003.4,
2018-07-15 00:00:00,26.7,,,,,,7.2,,1004.7,
2018-07-16 00:00:00,27,24.5,31,,,,7.2,,1005.4,
2018-07-17 00:00:00,26.5,22,28.5,39.1,,,5.8,,,
2018-07-18 00:00:00,26.5,25.5,29,,,,7,,1001.3,
2018-07-19 00:00:00,26.9,25,29,,,,8.2,,1001.4,
2018-07-20 00:00:00,26.7,20.5,29.2,67.1,,,7.8,,1003.9,
2018-07-21 00:00:00,27.3,21.5,30.2,24.9,,,10,,1006.1,
2018-07-22 00:00:00,26.5,22.5,31.7,50,,,8.3,,1006.3,
2018-07-23 00:00:00,27,20.5,32,49,,,7.2,,1006.2,
2018-07-24 00:00:00,26.4,25,29,,,,6.2,,1006.6,
2018-07-25 00:00:00,27.4,25,31,,,,7.8,,1006.8,
2018-07-26 00:00:00,26.9,26,30,,,,8.1,,1006.5,
2018-07-27 00:00:00,26.9,25,31,,,,8.6,,1005.7,
2018-07-28 00:00:00,26.6,25,30,,,,7.4,,1005.9,
2018-07-29 00:00:00,26,24.5,29,,,,6.6,,1005.6,
2018-07-30 00:00:00,26.8,24.5,30,,,,7.2,,1005.5,
2018-07-31 00:00:00,26.4,24.5,30,,,,8.3,,1006.5,
2018-08-01 00:00:00,25.7,23.5,28,,,,6.7,,1007.2,
2018-08-02 00:00:00,25.3,23.5,29,,,,7.8,,1007.6,
2018-08-03 00:00:00,26.7,20,31.8,19.1,,,6.6,,1006.5,
2018-08-04 00:00:00,27.3,20.5,31,,,,8.5,,1004.7,
2018-08-05 00:00:00,25.8,24.5,31,,,,8,,1003.8,
2018-08-06 00:00:00,27.3,24.5,32,,,,8.4,,1003.9,
2018-08-07 00:00:00,26.2,20.5,30,,,,6.7,,1004.5,
2018-08-08 00:00:00,26.8,25,32,,,,7,,1005.4,
2018-08-09 00:00:00,26.2,21.5,27.5,,,,9.1,,1006.2,
2018-08-10 00:00:00,27,25,30,,,,9.2,,1006,
2018-08-11 00:00:00,27.5,25,31,,,,8.4,,1004.7,
2018-08-12 00:00:00,27.2,25,31,,,,8.9,,1003.4,
2018-08-13 00:00:00,26.5,25.5,29,,,,7.7,,1003.5,
2018-08-14 00:00:00,27.1,21,31.2,2,,,8.4,,1004.1,
2018-08-15 00:00:00,26.3,20.4,31,48,,,7.4,,1006.1,
2018-08-16 00:00:00,26.2,20,29.2,,,,6.7,,1006.4,
2018-08-17 00:00:00,27.4,25.5,32,,,,9.9,,1002,
2018-08-18 00:00:00,26.8,25,30.5,,,,9.4,,1000.7,
2018-08-19 00:00:00,27.1,24.5,30,,,,7.8,,1002.8,
2018-08-20 00:00:00,27,24,30,,,,8.8,,1006.5,
2018-08-21 00:00:00,27.1,22.8,31,,,,6.5,,1006.6,
2018-08-22 00:00:00,28.3,21.2,32.2,1,,,7.4,,1006,
2018-08-23 00:00:00,27.3,25,31,,,,8,,1005.6,
2018-08-24 00:00:00,26.5,25.2,29,,,,7.2,,1006.1,
2018-08-25 00:00:00,27.1,24.7,30,,,,6.7,,1006,
2018-08-26 00:00:00,26.4,24.5,31,,,,7.4,,1005.1,
2018-08-27 00:00:00,26,24,30,,,,9,,1006.6,
2018-08-28 00:00:00,25.6,24,29,,,,6.4,,1008.4,
2018-08-29 00:00:00,26.6,24.5,32,,,,6.2,,1008.5,
2018-08-30 00:00:00,26.3,21.2,30.2,,,,6.9,,1006.4,
2018-08-31 00:00:00,27.2,21,31.5,,,,8.8,,1006.6,
2018-09-01 00:00:00,26.6,25,29,,,,6.1,,1008.9,
2018-09-02 00:00:00,27.8,25.5,32,,,,6.6,,1008,
2018-09-03 00:00:00,26.5,22,32,,,,8,,1006.9,
2018-09-04 00:00:00,25.2,20.5,26.2,69.1,,,7.7,,1007.2,
2018-09-05 00:00:00,26.2,24,29.5,,,,9,,1007.7,
2018-09-06 00:00:00,26.4,23.5,30,,,,6.7,,1007.7,
2018-09-07 00:00:00,27.9,25.5,31,,,,13.1,,1008,
2018-09-08 00:00:00,28.4,21,32.8,,,,4.4,,1007.4,
2018-09-09 00:00:00,27.8,25,33,,,,5.2,,1008.7,
2018-09-10 00:00:00,27.9,25,33,,,,6.4,,1011,
2018-09-11 00:00:00,28.7,25,33,,,,7.9,,1010.6,
2018-09-12 00:00:00,28.8,25.8,33,,,,7.4,,1008.7,
2018-09-13 00:00:00,28.5,22.3,32.6,,,,6.9,,1007,
2018-09-14 00:00:00,27.4,25,30,,,,5.9,,1006.7,
2018-09-15 00:00:00,27.3,21.8,32,,,,5.3,,1006.7,
2018-09-16 00:00:00,28.3,25.4,33.8,,,,6.1,,1004.6,
2018-09-17 00:00:00,28.7,26,33,,,,7.1,,1003.3,
2018-09-18 00:00:00,26.9,25,30,,,,11.8,,1003.3,
2018-09-19 00:00:00,25,22,29,97,,,7.4,,1006.7,
2018-09-20 00:00:00,26.5,19.8,29.5,18,,,7,,1009.5,
2018-09-21 00:00:00,26.9,19.5,32.2,38.1,,,5.2,,1011.3,
2018-09-22 00:00:00,28.8,24,34,,,,6.2,,1010.8,
2018-09-23 00:00:00,28.1,19.5,35,,,,6.2,,1010.9,
2018-09-24 00:00:00,27.9,25,33,,,,6.8,,1010.5,
2018-09-25 00:00:00,28.5,21.5,33.6,,,,6.9,,1009.4,
2018-09-26 00:00:00,29.3,21,34.5,,,,6.5,,1008.7,
2018-09-27 00:00:00,29.3,25.5,33,,,,6.9,,1008.7,
2018-09-28 00:00:00,29.2,25,33.5,,,,4.8,,1008.5,
2018-09-29 00:00:00,28.2,22.5,32,,,,6.2,,1008.5,
2018-09-30 00:00:00,29.3,26,35,,,,5.6,,1008.4,
2018-10-01 00:00:00,28.9,25,34,,,,4.9,,1009.3,
2018-10-02 00:00:00,27.2,22.2,33,1,,,5.5,,1010.5,
2018-10-03 00:00:00,28.7,20.5,33,,,,5.5,,1010.1,
2018-10-04 00:00:00,28.1,25.5,34,,,,5.2,,1010.4,
2018-10-05 00:00:00,29,20.5,34,,,,5.5,,1010.4,
2018-10-06 00:00:00,28.3,21.3,34,15,,,5.7,,1010.1,
2018-10-07 00:00:00,27.8,21.5,31.7,,,,4.6,,1010.3,
2018-10-08 00:00:00,27.4,26,32,,,,5.8,,1010.2,
2018-10-09 00:00:00,27.6,19,32,4.1,,,4.3,,1009.8,
2018-10-10 00:00:00,27.1,25,30,,,,4.4,,1010.3,
2018-10-11 00:00:00,27.3,20,32,,,,6.9,,1011.9,
2018-10-12 00:00:00,27.7,25,33,,,,5.2,,1012.6,
2018-10-13 00:00:00,27.6,20.5,33.5,,,,5.2,,1013.1,
2018-10-14 00:00:00,29.3,20.5,34.2,0,,,4.4,,1012.1,
2018-10-15 00:00:00,29.4,21,34.5,,,,5.9,,1011.6,
2018-10-16 00:00:00,29.6,21.2,35.5,,,,5,,1010.7,
2018-10-17 00:00:00,29.2,25.9,34,,,,4.7,,1010.5,
2018-10-18 00:00:00,29.2,20.8,34,,,,4.4,,1010.1,
2018-10-19 00:00:00,28.3,24,34,,,,4.7,,1009.9,
2018-10-20 00:00:00,28.3,21.4,35,,,,5.9,,1010.8,
2018-10-21 00:00:00,26.1,19,29.5,6.1,,,9.1,,1011.5,
2018-10-22 00:00:00,26.1,19.8,29,156,,,8,,1010.3,
2018-10-23 00:00:00,25.2,24.4,27,,,,5.9,,1011,
2018-10-24 00:00:00,26.5,24,29,,,,5.5,,1011.2,
2018-10-25 00:00:00,27.7,24.5,32,,,,4.9,,1012.5,
2018-10-26 00:00:00,28.7,20,33.8,0,,,5.2,,1013,
2018-10-27 00:00:00,29.1,25,34,,,,5.7,,1012.4,
2018-10-28 00:00:00,29.4,24.5,34,,,,6,,1012,
2018-10-29 00:00:00,28.7,25.5,34,,,,7.1,,1011.3,
2018-10-30 00:00:00,27.8,24,33,,,,6.1,,1011,
2018-10-31 00:00:00,27.7,23,33,,,,6.5,,1011.9,
2018-11-01 00:00:00,27.2,23.5,32,,,,6.3,,1011.6,
2018-11-02 00:00:00,27.3,23.5,32,,,,5.8,,1011.9,
2018-11-03 00:00:00,27.3,23,33,,,,5.2,,1013,
2018-11-04 00:00:00,27.4,22,33,,,,5.3,,1012.3,
2018-11-05 00:00:00,28.3,22.5,34,,,,5.4,,1011.4,
2018-11-06 00:00:00,28.8,19,35.2,0,,,6.8,,1011,
2018-11-07 00:00:00,28.5,18.8,34.8,,,,5.1,,1011.8,
2018-11-08 00:00:00,28.4,22.5,33,,,,6.8,,1010.5,
2018-11-09 00:00:00,28.1,21.5,32.4,0,,,6.2,,1009.5,
2018-11-10 00:00:00,26.8,25,33,,,,6.8,,1010.6,
2018-11-11 00:00:00,27.3,20,32.5,5.1,,,5.4,,1011.4,
2018-11-12 00:00:00,26.6,20.2,32.8,41.9,,,6,,1010.4,
2018-11-13 00:00:00,27.8,24,33,,,,4.8,,1009.2,
2018-11-14 00:00:00,28.2,24.5,33,,,,6.6,,1009.3,
2018-11-15 00:00:00,28.9,24.5,34,,,,5.5,,1010.7,
2018-11-16 00:00:00,29.1,24.5,34,,,,5.2,,1010.5,
2018-11-17 00:00:00,29.5,21,35.5,,,,4,,1010.4,
2018-11-18 00:00:00,28.6,25.5,34,,,,5.2,,1011.7,
2018-11-19 00:00:00,28.7,24.5,35,,,,5.3,,1012.7,
2018-11-20 00:00:00,28.3,24.7,34,,,,5.5,,1012.6,
2018-11-21 00:00:00,27.9,21.5,34,,,,5.3,,1012,
2018-11-22 00:00:00,26.8,21.5,33,,,,5.7,,1012.6,
2018-11-23 00:00:00,27,21,33,,,,5.2,,1013.9,
2018-11-24 00:00:00,27.3,17.5,33.6,,,,5.2,,1013,
2018-11-25 00:00:00,27.5,21.5,34,,,,5.3,,1012.4,
2018-11-26 00:00:00,26.8,21,33,,,,6.3,,1012.3,
2018-11-27 00:00:00,26.3,21,32.3,,,,5.2,,1013.6,
2018-11-28 00:00:00,26.2,16.2,33.5,,,,5.8,,1013.6,
2018-11-29 00:00:00,26.6,19.5,33,,,,5.6,,1014.3,
2018-11-30 00:00:00,27.1,21,33,,,,6.8,,1013.6,
2018-12-01 00:00:00,27.4,22.7,33,,,,5.5,,1011.9,
2018-12-02 00:00:00,28.1,18,35.5,,,,5,,1010.7,
2018-12-03 00:00:00,28.2,24,34,,,,5.8,,1011.3,
2018-12-04 00:00:00,28.6,19.4,35,,,,5.6,,1011.6,
2018-12-05 00:00:00,28.1,18.5,35,,,,5.7,,1010.6,
2018-12-06 00:00:00,28.2,21.5,35.2,,,,5.1,,1009.9,
2018-12-07 00:00:00,27.4,23.5,33,,,,5.2,,1010.1,
2018-12-08 00:00:00,26.4,23,32,,,,6,,1011.7,
2018-12-09 00:00:00,27.8,18.8,34,,,,5.1,,1011.4,
2018-12-10 00:00:00,28.1,19,33.7,,,,4.7,,1011.2,
2018-12-11 00:00:00,27.8,24,32,,,,4.5,,1011.2,
2018-12-12 00:00:00,27.4,24,31,,,,6.4,,1012.5,
2018-12-13 00:00:00,26.1,20.2,33.2,,,,5.5,,1013.8,
2018-12-14 00:00:00,27,18,32,,,,6.3,,1014,
2018-12-15 00:00:00,26.9,23,31,,,,5,,1014.4,
2018-12-16 00:00:00,27.4,23,33,,,,7.2,,1014.4,
2018-12-17 00:00:00,27.6,18.5,34.8,,,,5,,1013.9,
2018-12-18 00:00:00,28.4,18.8,34.5,,,,5.5,,1013.3,
2018-12-19 00:00:00,28.7,20,34.8,,,,4.4,,1013.2,
2018-12-20 00:00:00,27.7,20,32,,,,6.1,,1013.3,
2018-12-21 00:00:00,27.4,20,32.3,,,,5.1,,1012.7,
2018-12-22 00:00:00,28.1,19.2,34,,,,5.3,,1012,
2018-12-23 00:00:00,27.6,22,33,,,,4.9,,1011.5,
2018-12-24 00:00:00,26.8,21,33,,,,6.2,,1011.7,
2018-12-25 00:00:00,26.2,20,32,,,,5.1,,1011.7,
2018-12-26 00:00:00,25.1,14.5,32.2,,,,4.2,,1011.3,
2018-12-27 00:00:00,24.7,14.5,31.2,,,,4.8,,1010.4,
2018-12-28 00:00:00,24.4,18,31,,,,5.5,,1010.3,
2018-12-29 00:00:00,24.9,20,31,,,,4.8,,1012.2,
2018-12-30 00:00:00,24.4,19,31,,,,6,,1014.2,
2018-12-31 00:00:00,25.5,20.5,31,,,,5.5,,1015.2,
2019-01-01 00:00:00,25.5,20.5,32,,,,6.2,,1015.6,
2019-01-02 00:00:00,25.3,15.9,31.8,,,,5.4,,1015.9,
2019-01-03 00:00:00,25.5,14.2,32.5,,,,6,,1016.5,
2019-01-04 00:00:00,25.2,17.5,32,,,,5,,1015.2,
2019-01-05 00:00:00,25.6,19.5,33,,,,6.9,,1013.9,
2019-01-06 00:00:00,28,17.5,34.2,,,,6.7,,1013.3,
2019-01-07 00:00:00,25.4,19,31.8,,,,6.7,,1012.8,
2019-01-08 00:00:00,22.6,21,26,,,,7,,1012.5,
2019-01-09 00:00:00,25.3,21,31,,,,6.2,,1012.8,
2019-01-10 00:00:00,26.2,23,31,,,,5.3,,1012.6,
2019-01-11 00:00:00,26.5,22,31.5,,,,6.1,,1013.3,
2019-01-12 00:00:00,26.7,19.5,32.5,,,,5.7,,1013.2,
2019-01-13 00:00:00,26.7,21,33,,,,6,,1012.9,
2019-01-14 00:00:00,26.6,19,33.3,,,,6.1,,1011.5,
2019-01-15 00:00:00,25.5,20,32,,,,5.9,,1011.8,
2019-01-16 00:00:00,24.1,18,31,,,,4.7,,1012.6,
2019-01-17 00:00:00,23.6,15.5,31,,,,9.2,,1012.2,
2019-01-18 00:00:00,25.6,15.3,32.8,,,,5.9,,1012.3,
2019-01-19 00:00:00,26.2,20,33,,,,6.6,,1012.4,
2019-01-20 00:00:00,26.1,21,33.3,,,,5.4,,1012.3,
2019-01-21 00:00:00,24.7,16.5,33,,,,7.3,,1013.1,
2019-01-22 00:00:00,24.5,16,32.5,,,,5.7,,1013.4,
2019-01-23 00:00:00,25.3,16.5,32.7,,,,5.8,,1013.5,
2019-01-24 00:00:00,25.1,17.5,34,,,,5.1,,1013.7,
2019-01-25 00:00:00,25.5,17.9,32.5,,,,6.9,,1013.9,
2019-01-26 00:00:00,26.3,17,33,,,,5,,1014.1,
2019-01-27 00:00:00,26.5,20,33,,,,6.4,,1014.5,
2019-01-28 00:00:00,26.1,20,32,,,,4.6,,1014.2,
2019-01-29 00:00:00,26.3,20.5,32.5,,,,5.8,,1013,
2019-01-30 00:00:00,26.2,14.7,32.8,,,,6.4,,1013.8,
2019-01-31 00:00:00,25.1,16.2,32.2,,,,6.3,,1013.9,
2019-02-01 00:00:00,25.3,19,33,,,,5.6,,1013.3,
2019-02-02 00:00:00,26.6,16.5,34.5,,,,5.4,,1012.6,
2019-02-03 00:00:00,26.5,19,34,,,,6.3,,1013.5,
2019-02-04 00:00:00,26.7,20,35,,,,5.7,,1013.8,
2019-02-05 00:00:00,26.8,19,35,,,,5.4,,1012.6,
2019-02-06 00:00:00,27.1,20,39,,,,5.9,,1011.5,
2019-02-07 00:00:00,27.2,19,36,,,,6.1,,1012.5,
2019-02-08 00:00:00,27.3,19.5,36,,,,4.9,,1012.8,
2019-02-09 00:00:00,27.7,15.2,36,,,,5.6,,1012.5,
2019-02-10 00:00:00,28,20,37,,,,6.2,,1013.4,
2019-02-11 00:00:00,27.3,19.5,36,,,,5.7,,1014.2,
2019-02-12 00:00:00,28.3,18,36.2,,,,5.2,,1015.7,
2019-02-13 00:00:00,28.5,19.8,36.4,,,,4.9,,1015,
2019-02-14 00:00:00,28.9,22,36.5,,,,7.5,,1012.9,
2019-02-15 00:00:00,28.6,17.5,36,,,,4.9,,1012.5,
2019-02-16 00:00:00,28.2,19,35.8,,,,5.9,,1012.5,
2019-02-17 00:00:00,27.8,22,35,,,,7.1,,1011.1,
2019-02-18 00:00:00,26.8,21,34,,,,7.6,,1011.2,
2019-02-19 00:00:00,27.2,22,34,,,,5,,1013,
2019-02-20 00:00:00,27.2,16.7,35,,,,5.3,,1014.5,
2019-02-21 00:00:00,27.6,17,36.5,,,,4.9,,1013.7,
2019-02-22 00:00:00,27.8,17,36.5,,,,6.4,,1011.7,
2019-02-23 00:00:00,27.7,17.5,36.5,,,,6.2,,1010.5,
2019-02-24 00:00:00,27.9,18,36.2,,,,4.9,,1010.2,
2019-02-25 00:00:00,28.1,22,35,,,,6.5,,1010.2,
2019-02-26 00:00:00,28.3,19,36.7,,,,6.9,,1010.6,
2019-02-27 00:00:00,28.2,19,36.2,,,,5.2,,1010.1,
2019-02-28 00:00:00,28.2,22,36,,,,6.9,,1009.9,
2019-03-01 00:00:00,28.5,19,36.7,,,,7,,1010,
2019-03-02 00:00:00,28.8,19,36.4,,,,6.5,,1009.4,
2019-03-03 00:00:00,28.1,15.5,36.8,,,,7.4,,1008.2,
2019-03-04 00:00:00,27.8,17,36,,,,7.2,,1008.5,
2019-03-05 00:00:00,27.1,20,34,,,,8.3,,1009.7,
2019-03-06 00:00:00,27.7,16.2,35,,,,7.6,,1010.7,
2019-03-07 00:00:00,27.7,22.5,35,,,,7.4,,1011.2,
2019-03-08 00:00:00,28.4,20,35,,,,6.9,,1011.1,
2019-03-09 00:00:00,28,23,35,,,,7.5,,1010.9,
2019-03-10 00:00:00,27.5,17,35,,,,7.7,,1011.5,
2019-03-11 00:00:00,28.2,18,36.4,,,,5.9,,1011.8,
2019-03-12 00:00:00,28.2,17.5,37.5,,,,6.8,,1010.8,
2019-03-13 00:00:00,28.8,22,36.5,,,,6.8,,1011.4,
2019-03-14 00:00:00,28.9,20.5,37.2,,,,8.2,,1012.2,
2019-03-15 00:00:00,28.9,24,37.5,,,,6.2,,1012.7,
2019-03-16 00:00:00,29.3,24,37.2,,,,6.5,,1012.7,
2019-03-17 00:00:00,29.7,20.5,37.2,,,,7.7,,1011.6,
2019-03-18 00:00:00,30,21.7,37.7,,,,6.6,,1010.4,
2019-03-19 00:00:00,29.8,22.5,38.2,0,,,7.9,,1009.8,
2019-03-20 00:00:00,30.2,24,38,,,,6.3,,1009.8,
2019-03-21 00:00:00,29.7,20.2,38,,,,7.7,,1010.3,
2019-03-22 00:00:00,29.4,20.5,37.5,,,,7.7,,1009.7,
2019-03-23 00:00:00,29.5,20.5,37.8,,,,6.6,,1008.8,
2019-03-24 00:00:00,29.8,19.6,38.8,,,,4.8,,1008.6,
2019-03-25 00:00:00,29.4,20.2,38.8,,,,7.2,,1009.7,
2019-03-26 00:00:00,30.1,20,38.8,,,,6.2,,1011.2,
2019-03-27 00:00:00,29.7,24,37,,,,7.4,,1012.7,
2019-03-28 00:00:00,29.9,22,37.7,,,,8.2,,1011.1,
2019-03-29 00:00:00,30.1,21,37.2,,,,7.4,,1009,
2019-03-30 00:00:00,30,23,38,,,,7.2,,1009.3,
2019-03-31 00:00:00,29.7,22.5,37,,,,7.9,,1010.5,
2019-04-01 00:00:00,29.9,21,38.2,,,,9.4,,1011.1,
2019-04-02 00:00:00,30.4,24,38,,,,7.8,,1010.2,
2019-04-03 00:00:00,30.4,21.5,38,,,,8.3,,1010.9,
2019-04-04 00:00:00,30.7,22,38.2,,,,6.1,,1010.6,
2019-04-05 00:00:00,30.8,24,38,,,,7.9,,1010.4,
2019-04-06 00:00:00,30.3,18.5,39.2,,,,7.1,,1009.7,
2019-04-07 00:00:00,30.8,22.5,38.3,,,,8.5,,1009.7,
2019-04-08 00:00:00,30.8,24,39,,,,8.4,,1009,
2019-04-09 00:00:00,31.4,22,40,,,,6,,1009,
2019-04-10 00:00:00,31.3,24.5,39,,,,7.8,,1008.5,
2019-04-11 00:00:00,31.9,25,41,,,,8.1,,1007.4,
2019-04-12 00:00:00,32,25,40.5,,,,7.5,,1007.3,
2019-04-13 00:00:00,31.7,25,40.1,,,,8.4,,1007.9,
2019-04-14 00:00:00,31.4,25,39,,,,8.4,,1008.3,
2019-04-15 00:00:00,31,26,39,,,,8.9,,1008.9,
2019-04-16 00:00:00,31.1,26,39.2,,,,9.2,,1009.1,
2019-04-17 00:00:00,31.4,26.5,40.2,,,,7.5,,1009.3,
2019-04-18 00:00:00,32.2,27,40.2,,,,8.4,,1008,
2019-04-19 00:00:00,31.7,26,39,,,,11.2,,1007.2,
2019-04-20 00:00:00,31.5,27,39.5,,,,9,,1005.5,
2019-04-21 00:00:00,32.2,27,40.1,,,,7.8,,1004.8,
2019-04-22 00:00:00,31.9,27,40.5,,,,7.1,,1005,
2019-04-23 00:00:00,32.4,27,41.2,,,,9,,1006.9,
2019-04-24 00:00:00,33,27.5,41.2,,,,8,,1007.9,
2019-04-25 00:00:00,33.2,27,41.5,,,,9.4,,1007,
2019-04-26 00:00:00,33.2,26.5,42,,,,6.9,,1006.1,
2019-04-27 00:00:00,32.7,26,42.2,,,,9.5,,1006.6,
2019-04-28 00:00:00,32.4,26.5,41.2,,,,9,,1007.8,
2019-04-29 00:00:00,31.5,27,41.5,,,,7,,1008.6,
2019-04-30 00:00:00,32.2,27,39,,,,7.7,,1008.4,
2019-05-01 00:00:00,29.3,24.5,38,,,,8.3,,1008.8,
2019-05-02 00:00:00,31.9,27,38,,,,8.6,,1008.9,
2019-05-03 00:00:00,30.5,28,34.9,,,,5.8,,1009.2,
2019-05-04 00:00:00,29.9,25.5,35.5,,,,8,,1009.4,
2019-05-05 00:00:00,31,28,36,,,,9.5,,1008.7,
2019-05-06 00:00:00,31.3,27,37,,,,10.7,,1006.7,
2019-05-07 00:00:00,32.1,27.6,38,,,,9.8,,1005.2,
2019-05-08 00:00:00,31.2,26,38.5,,,,9.5,,1004.3,
2019-05-09 00:00:00,31.2,22.5,37,32,,,9,,1004.9,
2019-05-10 00:00:00,30.5,26,34.2,,,,9.8,,1006.3,
2019-05-11 00:00:00,31.4,28,36,,,,9.6,,1007.8,
